,trip_id,route_id,route_type,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,operator,bearing
14166,677,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 18:57:00,19.2354082,73.131024,68220.0,rail,73.1551489459
12623,625,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 09:16:00,19.0856491,72.9082207,33360.0,rail,59.8153286205
16164,739,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 09:34:00,19.2354082,73.131024,34440.0,rail,73.1551489459
16232,741,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 11:14:00,19.218328,73.0868268,40440.0,rail,31.7560321231
16227,741,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 11:02:00,19.1860408,72.9758837,39720.0,rail,21.1752874688
16162,739,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 09:27:00,19.218328,73.0868268,34020.0,rail,31.7560321231
16212,741,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 10:27:00,18.9766017,72.8326658,37620.0,rail,337.912203953
13774,664,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 12:46:00,19.218328,73.0868268,45960.0,rail,31.7560321231
16177,740,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 09:48:00,18.9766017,72.8326658,35280.0,rail,337.912203953
16254,742,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 11:41:00,19.0655986,72.8791535,42060.0,rail,38.3921476834
16251,742,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 11:32:00,19.0172909,72.8434865,41520.0,rail,34.3546197251
16181,740,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 09:55:00,19.0172909,72.8434865,35700.0,rail,34.3546197251
16127,738,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 07:59:00,19.218328,73.0868268,28740.0,rail,31.7560321231
16247,742,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 11:26:00,18.9766017,72.8326658,41160.0,rail,337.912203953
16116,738,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 07:32:00,19.0856491,72.9082207,27120.0,rail,59.8153286205
13776,664,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 12:55:00,19.2354082,73.131024,46500.0,rail,73.1551489459
16122,738,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 07:47:00,19.1860408,72.9758837,28020.0,rail,21.1752874688
13904,669,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 16:37:00,18.9766017,72.8326658,59820.0,rail,337.912203953
16234,741,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 11:21:00,19.2354082,73.131024,40860.0,rail,73.1551489459
16256,742,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 11:46:00,19.0856491,72.9082207,42360.0,rail,59.8153286205
16157,739,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 09:15:00,19.1860408,72.9758837,33300.0,rail,21.1752874688
16184,740,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 10:03:00,19.0655986,72.8791535,36180.0,rail,38.3921476834
16186,740,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 10:08:00,19.0856491,72.9082207,36480.0,rail,59.8153286205
16221,741,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 10:47:00,19.0856491,72.9082207,38820.0,rail,59.8153286205
12565,623,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 07:51:00,19.0856491,72.9082207,28260.0,rail,59.8153286205
13761,664,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 12:14:00,19.0655986,72.8791535,44040.0,rail,38.3921476834
13758,664,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 12:06:00,19.0172909,72.8434865,43560.0,rail,34.3546197251
13754,664,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 12:00:00,18.9766017,72.8326658,43200.0,rail,337.912203953
16142,739,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 08:40:00,18.9766017,72.8326658,31200.0,rail,337.912203953
16219,741,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 10:42:00,19.0655986,72.8791535,38520.0,rail,38.3921476834
16129,738,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 08:06:00,19.2354082,73.131024,29160.0,rail,73.1551489459
16216,741,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 10:34:00,19.0172909,72.8434865,38040.0,rail,34.3546197251
16199,740,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 10:42:00,19.2354082,73.131024,38520.0,rail,73.1551489459
16146,739,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 08:47:00,19.0172909,72.8434865,31620.0,rail,34.3546197251
16197,740,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 10:35:00,19.218328,73.0868268,38100.0,rail,31.7560321231
16149,739,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 08:55:00,19.0655986,72.8791535,32100.0,rail,38.3921476834
16151,739,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 09:00:00,19.0856491,72.9082207,32400.0,rail,59.8153286205
16192,740,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 10:23:00,19.1860408,72.9758837,37380.0,rail,21.1752874688
12374,616,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 23:07:00,19.1860408,72.9758837,83220.0,rail,21.1752874688
13180,644,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 19:32:00,19.1860408,72.9758837,70320.0,rail,21.1752874688
11118,568,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 07:56:00,19.0655986,72.8791535,28560.0,rail,38.3921476834
12614,625,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 08:57:00,18.9766017,72.8326658,32220.0,rail,337.912203953
10132,525,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 09:10:00,19.0172909,72.8434865,33000.0,rail,34.3546197251
10128,525,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 09:04:00,18.9766017,72.8326658,32640.0,rail,337.912203953
13455,654,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 23:25:00,18.9766017,72.8326658,84300.0,rail,337.912203953
9908,513,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 00:03:00,18.9766017,72.8326658,180.0,rail,337.912203953
13459,654,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 23:31:00,19.0172909,72.8434865,84660.0,rail,34.3546197251
12527,622,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 06:58:00,18.9766017,72.8326658,25080.0,rail,337.912203953
10135,525,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 09:18:00,19.0655986,72.8791535,33480.0,rail,38.3921476834
10137,525,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 09:23:00,19.0856491,72.9082207,33780.0,rail,59.8153286205
16534,750,Central Line,rail,2017-06-05 00:00:00,19.1546597,72.9466564,2017-06-05 00:37:00,19.1565109,72.9637728,2220.0,rail,83.4684783697
16262,742,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 12:00:00,19.1860408,72.9758837,43200.0,rail,21.1752874688
13971,671,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 19:38:00,19.0655986,72.8791535,70680.0,rail,38.3921476834
13973,671,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 19:43:00,19.0856491,72.9082207,70980.0,rail,59.8153286205
13979,671,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 19:57:00,19.1860408,72.9758837,71820.0,rail,21.1752874688
13984,671,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 20:10:00,19.218328,73.0868268,72600.0,rail,31.7560321231
16391,746,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 17:03:00,19.0172909,72.8434865,61380.0,rail,34.3546197251
10140,525,Central Line,rail,2017-06-05 00:00:00,19.1282039,72.928065,2017-06-05 09:28:00,19.1423572,72.9377517,34080.0,rail,32.8865926418
16394,746,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 17:12:00,19.0655986,72.8791535,61920.0,rail,38.3921476834
10142,525,Central Line,rail,2017-06-05 00:00:00,19.1546597,72.9466564,2017-06-05 09:33:00,19.1565109,72.9637728,34380.0,rail,83.4684783697
13514,656,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 08:02:00,18.9766017,72.8326658,28920.0,rail,337.912203953
13518,656,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 08:08:00,19.0172909,72.8434865,29280.0,rail,34.3546197251
13521,656,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 08:16:00,19.0655986,72.8791535,29760.0,rail,38.3921476834
13523,656,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 08:21:00,19.0856491,72.9082207,30060.0,rail,59.8153286205
13529,656,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 08:35:00,19.1860408,72.9758837,30900.0,rail,21.1752874688
13475,654,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 00:11:00,19.218328,73.0868268,660.0,rail,31.7560321231
13470,654,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 23:58:00,19.1860408,72.9758837,86280.0,rail,21.1752874688
13464,654,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 23:44:00,19.0856491,72.9082207,85440.0,rail,59.8153286205
13462,654,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 23:39:00,19.0655986,72.8791535,85140.0,rail,38.3921476834
10199,528,Central Line,rail,2017-06-05 00:00:00,19.1546597,72.9466564,2017-06-05 09:44:00,19.1565109,72.9637728,35040.0,rail,83.4684783697
10197,528,Central Line,rail,2017-06-05 00:00:00,19.1282039,72.928065,2017-06-05 09:39:00,19.1423572,72.9377517,34740.0,rail,32.8865926418
10194,528,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 09:34:00,19.0856491,72.9082207,34440.0,rail,59.8153286205
10192,528,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 09:29:00,19.0655986,72.8791535,34140.0,rail,38.3921476834
10189,528,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 09:21:00,19.0172909,72.8434865,33660.0,rail,34.3546197251
10185,528,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 09:15:00,18.9766017,72.8326658,33300.0,rail,337.912203953
13986,671,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 20:19:00,19.2354082,73.131024,73140.0,rail,73.1551489459
12710,628,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 10:51:00,19.0856491,72.9082207,39060.0,rail,59.8153286205
13994,672,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 19:32:00,18.9766017,72.8326658,70320.0,rail,337.912203953
14001,672,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 19:46:00,19.0655986,72.8791535,71160.0,rail,38.3921476834
13934,670,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 17:32:00,18.9766017,72.8326658,63120.0,rail,337.912203953
12578,623,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 08:27:00,19.2354082,73.131024,30420.0,rail,73.1551489459
13938,670,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 17:38:00,19.0172909,72.8434865,63480.0,rail,34.3546197251
13941,670,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 17:46:00,19.0655986,72.8791535,63960.0,rail,38.3921476834
13943,670,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 17:51:00,19.0856491,72.9082207,64260.0,rail,59.8153286205
13949,670,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 18:05:00,19.1860408,72.9758837,65100.0,rail,21.1752874688
13926,669,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 17:32:00,19.2354082,73.131024,63120.0,rail,73.1551489459
16387,746,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 16:57:00,18.9766017,72.8326658,61020.0,rail,337.912203953
16114,738,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 07:27:00,19.0655986,72.8791535,26820.0,rail,38.3921476834
12589,624,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 08:37:00,19.0172909,72.8434865,31020.0,rail,34.3546197251
12594,624,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 08:50:00,19.0856491,72.9082207,31800.0,rail,59.8153286205
13185,644,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 19:45:00,19.218328,73.0868268,71100.0,rail,31.7560321231
11111,568,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 07:42:00,18.9766017,72.8326658,27720.0,rail,337.912203953
11115,568,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 07:48:00,19.0172909,72.8434865,28080.0,rail,34.3546197251
12576,623,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 08:18:00,19.218328,73.0868268,29880.0,rail,31.7560321231
14159,677,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 18:35:00,19.1860408,72.9758837,66900.0,rail,21.1752874688
12571,623,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 08:05:00,19.1860408,72.9758837,29100.0,rail,21.1752874688
13924,669,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 17:23:00,19.218328,73.0868268,62580.0,rail,31.7560321231
14003,672,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 19:51:00,19.0856491,72.9082207,71460.0,rail,59.8153286205
14009,672,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 20:05:00,19.1860408,72.9758837,72300.0,rail,21.1752874688
14144,677,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 18:02:00,18.9766017,72.8326658,64920.0,rail,337.912203953
14148,677,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 18:08:00,19.0172909,72.8434865,65280.0,rail,34.3546197251
14151,677,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 18:16:00,19.0655986,72.8791535,65760.0,rail,38.3921476834
14153,677,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 18:21:00,19.0856491,72.9082207,66060.0,rail,59.8153286205
13968,671,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 19:30:00,19.0172909,72.8434865,70200.0,rail,34.3546197251
13964,671,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 19:24:00,18.9766017,72.8326658,69840.0,rail,337.912203953
13956,670,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 18:27:00,19.2354082,73.131024,66420.0,rail,73.1551489459
13954,670,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 18:18:00,19.218328,73.0868268,65880.0,rail,31.7560321231
13911,669,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 16:51:00,19.0655986,72.8791535,60660.0,rail,38.3921476834
16111,738,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 07:19:00,19.0172909,72.8434865,26340.0,rail,34.3546197251
13913,669,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 16:56:00,19.0856491,72.9082207,60960.0,rail,59.8153286205
16107,738,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 07:12:00,18.9766017,72.8326658,25920.0,rail,337.912203953
13919,669,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 17:10:00,19.1860408,72.9758837,61800.0,rail,21.1752874688
13998,672,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 19:38:00,19.0172909,72.8434865,70680.0,rail,34.3546197251
14386,684,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 09:51:00,19.0655986,72.8791535,35460.0,rail,38.3921476834
12585,624,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 08:31:00,18.9766017,72.8326658,30660.0,rail,337.912203953
14418,685,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 10:57:00,19.0172909,72.8434865,39420.0,rail,34.3546197251
15711,724,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 19:02:00,19.2354082,73.131024,68520.0,rail,73.1551489459
15709,724,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 18:54:00,19.218328,73.0868268,68040.0,rail,31.7560321231
15704,724,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 18:41:00,19.1860408,72.9758837,67260.0,rail,21.1752874688
15788,727,Central Line,rail,2017-06-05 00:00:00,19.1282039,72.928065,2017-06-05 20:04:00,19.1423572,72.9377517,72240.0,rail,32.8865926418
15791,727,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 20:12:00,19.1860408,72.9758837,72720.0,rail,21.1752874688
15796,727,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 20:25:00,19.218328,73.0868268,73500.0,rail,31.7560321231
15747,726,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 18:50:00,18.9766017,72.8326658,67800.0,rail,337.912203953
15798,727,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 20:33:00,19.2354082,73.131024,73980.0,rail,73.1551489459
12264,612,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 21:05:00,19.0856491,72.9082207,75900.0,rail,59.8153286205
12262,612,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 21:00:00,19.0655986,72.8791535,75600.0,rail,38.3921476834
12259,612,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 20:52:00,19.0172909,72.8434865,75120.0,rail,34.3546197251
12255,612,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 20:46:00,18.9766017,72.8326658,74760.0,rail,337.912203953
12147,607,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 20:23:00,19.2354082,73.131024,73380.0,rail,73.1551489459
12145,607,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 20:14:00,19.218328,73.0868268,72840.0,rail,31.7560321231
12270,612,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 21:23:00,19.1860408,72.9758837,76980.0,rail,21.1752874688
15701,724,Central Line,rail,2017-06-05 00:00:00,19.1282039,72.928065,2017-06-05 18:33:00,19.1423572,72.9377517,66780.0,rail,32.8865926418
15751,726,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 18:57:00,19.0172909,72.8434865,68220.0,rail,34.3546197251
15756,726,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 19:09:00,19.0856491,72.9082207,68940.0,rail,59.8153286205
14996,701,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 17:53:00,19.0655986,72.8791535,64380.0,rail,38.3921476834
14993,701,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 17:45:00,19.0172909,72.8434865,63900.0,rail,34.3546197251
15073,703,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 22:07:00,19.0172909,72.8434865,79620.0,rail,34.3546197251
14869,698,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 07:46:00,18.9766017,72.8326658,27960.0,rail,337.912203953
15174,706,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 09:26:00,19.0655986,72.8791535,33960.0,rail,38.3921476834
15179,706,Central Line,rail,2017-06-05 00:00:00,19.1282039,72.928065,2017-06-05 09:39:00,19.1423572,72.9377517,34740.0,rail,32.8865926418
15754,726,Central Line,rail,2017-06-05 00:00:00,19.0465879,72.8632167,2017-06-05 19:05:00,19.0655986,72.8791535,68700.0,rail,38.3921476834
15785,727,Central Line,rail,2017-06-05 00:00:00,19.0802204,72.8983448,2017-06-05 19:56:00,19.0856491,72.9082207,71760.0,rail,59.8153286205
15780,727,Central Line,rail,2017-06-05 00:00:00,19.0091607,72.8376084,2017-06-05 19:43:00,19.0172909,72.8434865,70980.0,rail,34.3546197251
15776,727,Central Line,rail,2017-06-05 00:00:00,18.960941,72.839386,2017-06-05 19:37:00,18.9766017,72.8326658,70620.0,rail,337.912203953
15769,726,Central Line,rail,2017-06-05 00:00:00,19.2256889,73.0970259,2017-06-05 19:46:00,19.2354082,73.131024,71160.0,rail,73.1551489459
15767,726,Central Line,rail,2017-06-05 00:00:00,19.103227,73.0114051,2017-06-05 19:38:00,19.218328,73.0868268,70680.0,rail,31.7560321231
15762,726,Central Line,rail,2017-06-05 00:00:00,19.1565109,72.9637728,2017-06-05 19:25:00,19.1860408,72.9758837,69900.0,rail,21.1752874688
